Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Europe,The Netherlands,,Amsterdam,10,8,2003,54.5,2003-10-08
Europe,The Netherlands,,Amsterdam,10,9,2003,57.1,2003-10-09
Europe,The Netherlands,,Amsterdam,10,10,2003,57.9,2003-10-10
Europe,The Netherlands,,Amsterdam,10,11,2003,54.1,2003-10-11
Europe,The Netherlands,,Amsterdam,10,12,2003,49.3,2003-10-12
Europe,The Netherlands,,Amsterdam,10,13,2003,49.8,2003-10-13
Europe,The Netherlands,,Amsterdam,10,14,2003,48.1,2003-10-14
Europe,The Netherlands,,Amsterdam,10,15,2003,46.6,2003-10-15
Europe,The Netherlands,,Amsterdam,10,16,2003,46.5,2003-10-16
Europe,The Netherlands,,Amsterdam,10,17,2003,45.3,2003-10-17
Europe,The Netherlands,,Amsterdam,10,18,2003,43.1,2003-10-18
Europe,The Netherlands,,Amsterdam,10,19,2003,44.9,2003-10-19
Europe,The Netherlands,,Amsterdam,10,20,2003,44.7,2003-10-20
Europe,The Netherlands,,Amsterdam,10,21,2003,43.3,2003-10-21
Europe,The Netherlands,,Amsterdam,10,22,2003,42.7,2003-10-22
Europe,The Netherlands,,Amsterdam,10,23,2003,38.3,2003-10-23
Europe,The Netherlands,,Amsterdam,10,24,2003,37.3,2003-10-24
Europe,The Netherlands,,Amsterdam,10,25,2003,43.6,2003-10-25
Europe,The Netherlands,,Amsterdam,10,26,2003,42.6,2003-10-26
Europe,The Netherlands,,Amsterdam,10,27,2003,36.4,2003-10-27
Europe,The Netherlands,,Amsterdam,10,28,2003,37.5,2003-10-28
Europe,The Netherlands,,Amsterdam,10,29,2003,40.8,2003-10-29
Europe,The Netherlands,,Amsterdam,10,30,2003,45.3,2003-10-30
Europe,The Netherlands,,Amsterdam,10,31,2003,47,2003-10-31
Europe,The Netherlands,,Amsterdam,11,1,2003,48.4,2003-11-01
Europe,The Netherlands,,Amsterdam,11,2,2003,48.5,2003-11-02
Europe,The Netherlands,,Amsterdam,11,3,2003,52,2003-11-03
Europe,The Netherlands,,Amsterdam,11,4,2003,50,2003-11-04
Europe,The Netherlands,,Amsterdam,11,5,2003,50,2003-11-05
Europe,The Netherlands,,Amsterdam,11,6,2003,46.8,2003-11-06
Europe,The Netherlands,,Amsterdam,11,7,2003,43.9,2003-11-07
Europe,The Netherlands,,Amsterdam,11,8,2003,44.3,2003-11-08
Europe,The Netherlands,,Amsterdam,11,9,2003,44.7,2003-11-09
Europe,The Netherlands,,Amsterdam,11,10,2003,48.1,2003-11-10
Europe,The Netherlands,,Amsterdam,11,11,2003,38.3,2003-11-11
Europe,The Netherlands,,Amsterdam,11,12,2003,40.2,2003-11-12
Europe,The Netherlands,,Amsterdam,11,13,2003,49.1,2003-11-13
Europe,The Netherlands,,Amsterdam,11,14,2003,45.9,2003-11-14
Europe,The Netherlands,,Amsterdam,11,15,2003,48,2003-11-15
Europe,The Netherlands,,Amsterdam,11,16,2003,44.2,2003-11-16
Europe,The Netherlands,,Amsterdam,11,17,2003,48.2,2003-11-17
Europe,The Netherlands,,Amsterdam,11,18,2003,53.7,2003-11-18
Europe,The Netherlands,,Amsterdam,11,19,2003,54,2003-11-19
Europe,The Netherlands,,Amsterdam,11,20,2003,50.5,2003-11-20
Europe,The Netherlands,,Amsterdam,11,21,2003,49,2003-11-21
Europe,The Netherlands,,Amsterdam,11,22,2003,52.3,2003-11-22
Europe,The Netherlands,,Amsterdam,11,23,2003,50.7,2003-11-23
Europe,The Netherlands,,Amsterdam,11,24,2003,45.6,2003-11-24
Europe,The Netherlands,,Amsterdam,11,25,2003,43.8,2003-11-25
Europe,The Netherlands,,Amsterdam,11,26,2003,47,2003-11-26
Europe,The Netherlands,,Amsterdam,11,27,2003,40,2003-11-27
Europe,The Netherlands,,Amsterdam,11,28,2003,38.9,2003-11-28
Europe,The Netherlands,,Amsterdam,11,29,2003,38.6,2003-11-29
Europe,The Netherlands,,Amsterdam,11,30,2003,43.4,2003-11-30
Europe,The Netherlands,,Amsterdam,12,1,2003,49.2,2003-12-01
Europe,The Netherlands,,Amsterdam,12,2,2003,44.5,2003-12-02
Europe,The Netherlands,,Amsterdam,12,3,2003,41,2003-12-03
Europe,The Netherlands,,Amsterdam,12,4,2003,43,2003-12-04
Europe,The Netherlands,,Amsterdam,12,5,2003,42.2,2003-12-05
Europe,The Netherlands,,Amsterdam,12,6,2003,43,2003-12-06
Europe,The Netherlands,,Amsterdam,12,7,2003,32.6,2003-12-07
Europe,The Netherlands,,Amsterdam,12,8,2003,30.4,2003-12-08
Europe,The Netherlands,,Amsterdam,12,9,2003,31.8,2003-12-09
Europe,The Netherlands,,Amsterdam,12,10,2003,30.1,2003-12-10
Europe,The Netherlands,,Amsterdam,12,11,2003,37.6,2003-12-11
Europe,The Netherlands,,Amsterdam,12,12,2003,38.9,2003-12-12
Europe,The Netherlands,,Amsterdam,12,13,2003,52.5,2003-12-13
Europe,The Netherlands,,Amsterdam,12,14,2003,46.2,2003-12-14
Europe,The Netherlands,,Amsterdam,12,15,2003,40.4,2003-12-15
Europe,The Netherlands,,Amsterdam,12,16,2003,41.8,2003-12-16
Europe,The Netherlands,,Amsterdam,12,17,2003,39.1,2003-12-17
Europe,The Netherlands,,Amsterdam,12,18,2003,34.9,2003-12-18
Europe,The Netherlands,,Amsterdam,12,19,2003,38.6,2003-12-19
Europe,The Netherlands,,Amsterdam,12,20,2003,44.4,2003-12-20
Europe,The Netherlands,,Amsterdam,12,21,2003,43.4,2003-12-21
Europe,The Netherlands,,Amsterdam,12,22,2003,35.6,2003-12-22
Europe,The Netherlands,,Amsterdam,12,23,2003,36.6,2003-12-23
Europe,The Netherlands,,Amsterdam,12,24,2003,40.2,2003-12-24
Europe,The Netherlands,,Amsterdam,12,25,2003,47.7,2003-12-25
Europe,The Netherlands,,Amsterdam,12,26,2003,45.5,2003-12-26
Europe,The Netherlands,,Amsterdam,12,27,2003,45.1,2003-12-27
Europe,The Netherlands,,Amsterdam,12,28,2003,41.3,2003-12-28
Europe,The Netherlands,,Amsterdam,12,29,2003,40,2003-12-29
Europe,The Netherlands,,Amsterdam,12,30,2003,37.3,2003-12-30
Europe,The Netherlands,,Amsterdam,12,31,2003,34.3,2003-12-31
Europe,The Netherlands,,Amsterdam,1,1,2004,32,2004-01-01
Europe,The Netherlands,,Amsterdam,1,2,2004,29.6,2004-01-02
Europe,The Netherlands,,Amsterdam,1,3,2004,25.6,2004-01-03
Europe,The Netherlands,,Amsterdam,1,4,2004,37.9,2004-01-04
Europe,The Netherlands,,Amsterdam,1,5,2004,40.8,2004-01-05
Europe,The Netherlands,,Amsterdam,1,6,2004,44.6,2004-01-06
Europe,The Netherlands,,Amsterdam,1,7,2004,42.2,2004-01-07
Europe,The Netherlands,,Amsterdam,1,8,2004,42.4,2004-01-08
Europe,The Netherlands,,Amsterdam,1,9,2004,42.9,2004-01-09
Europe,The Netherlands,,Amsterdam,1,10,2004,42.4,2004-01-10
Europe,The Netherlands,,Amsterdam,1,11,2004,48.5,2004-01-11
Europe,The Netherlands,,Amsterdam,1,12,2004,42.2,2004-01-12
Europe,The Netherlands,,Amsterdam,1,13,2004,45.2,2004-01-13
Europe,The Netherlands,,Amsterdam,1,14,2004,40.7,2004-01-14
Europe,The Netherlands,,Amsterdam,1,15,2004,41.8,2004-01-15
Europe,The Netherlands,,Amsterdam,1,16,2004,43.5,2004-01-16
Europe,The Netherlands,,Amsterdam,1,17,2004,41.4,2004-01-17
Europe,The Netherlands,,Amsterdam,1,18,2004,37,2004-01-18
Europe,The Netherlands,,Amsterdam,1,19,2004,44.5,2004-01-19
Europe,The Netherlands,,Amsterdam,1,20,2004,40.2,2004-01-20
Europe,The Netherlands,,Amsterdam,1,21,2004,36.1,2004-01-21
Europe,The Netherlands,,Amsterdam,1,22,2004,35.7,2004-01-22
Europe,The Netherlands,,Amsterdam,1,23,2004,35.5,2004-01-23
Europe,The Netherlands,,Amsterdam,1,24,2004,38.3,2004-01-24
Europe,The Netherlands,,Amsterdam,1,25,2004,38.3,2004-01-25
Europe,The Netherlands,,Amsterdam,1,26,2004,32.5,2004-01-26
Europe,The Netherlands,,Amsterdam,1,27,2004,34.9,2004-01-27
Europe,The Netherlands,,Amsterdam,1,28,2004,34.2,2004-01-28
Europe,The Netherlands,,Amsterdam,1,29,2004,35.9,2004-01-29
Europe,The Netherlands,,Amsterdam,1,30,2004,38.4,2004-01-30
Europe,The Netherlands,,Amsterdam,1,31,2004,44.3,2004-01-31
Europe,The Netherlands,,Amsterdam,2,1,2004,49.5,2004-02-01
Europe,The Netherlands,,Amsterdam,2,2,2004,50.9,2004-02-02
Europe,The Netherlands,,Amsterdam,2,3,2004,55.1,2004-02-03
Europe,The Netherlands,,Amsterdam,2,4,2004,57.6,2004-02-04
Europe,The Netherlands,,Amsterdam,2,5,2004,53,2004-02-05
Europe,The Netherlands,,Amsterdam,2,6,2004,50.6,2004-02-06
Europe,The Netherlands,,Amsterdam,2,7,2004,45.5,2004-02-07
Europe,The Netherlands,,Amsterdam,2,8,2004,40.5,2004-02-08
Europe,The Netherlands,,Amsterdam,2,9,2004,39.1,2004-02-09
Europe,The Netherlands,,Amsterdam,2,10,2004,40.8,2004-02-10
Europe,The Netherlands,,Amsterdam,2,11,2004,43.3,2004-02-11
Europe,The Netherlands,,Amsterdam,2,12,2004,42,2004-02-12
Europe,The Netherlands,,Amsterdam,2,13,2004,45.9,2004-02-13
Europe,The Netherlands,,Amsterdam,2,14,2004,44.8,2004-02-14
Europe,The Netherlands,,Amsterdam,2,15,2004,42.4,2004-02-15
Europe,The Netherlands,,Amsterdam,2,16,2004,38.1,2004-02-16
Europe,The Netherlands,,Amsterdam,2,17,2004,40.9,2004-02-17
Europe,The Netherlands,,Amsterdam,2,18,2004,42.6,2004-02-18
Europe,The Netherlands,,Amsterdam,2,19,2004,36.6,2004-02-19
Europe,The Netherlands,,Amsterdam,2,20,2004,33.4,2004-02-20
Europe,The Netherlands,,Amsterdam,2,21,2004,32.5,2004-02-21
Europe,The Netherlands,,Amsterdam,2,22,2004,37.6,2004-02-22
Europe,The Netherlands,,Amsterdam,2,23,2004,36,2004-02-23
Europe,The Netherlands,,Amsterdam,2,24,2004,36.4,2004-02-24
Europe,The Netherlands,,Amsterdam,2,25,2004,33.5,2004-02-25
Europe,The Netherlands,,Amsterdam,2,26,2004,34.7,2004-02-26
Europe,The Netherlands,,Amsterdam,2,27,2004,31,2004-02-27
Europe,The Netherlands,,Amsterdam,2,28,2004,30.1,2004-02-28
Europe,The Netherlands,,Amsterdam,2,29,2004,32.2,2004-02-29
Europe,The Netherlands,,Amsterdam,3,1,2004,35.1,2004-03-01
Europe,The Netherlands,,Amsterdam,3,2,2004,38.1,2004-03-02
Europe,The Netherlands,,Amsterdam,3,3,2004,36.5,2004-03-03
Europe,The Netherlands,,Amsterdam,3,4,2004,42.2,2004-03-04
Europe,The Netherlands,,Amsterdam,3,5,2004,39.5,2004-03-05
Europe,The Netherlands,,Amsterdam,3,6,2004,36.4,2004-03-06
Europe,The Netherlands,,Amsterdam,3,7,2004,40.7,2004-03-07
Europe,The Netherlands,,Amsterdam,3,8,2004,37.8,2004-03-08
Europe,The Netherlands,,Amsterdam,3,9,2004,37,2004-03-09
Europe,The Netherlands,,Amsterdam,3,10,2004,35.3,2004-03-10
Europe,The Netherlands,,Amsterdam,3,11,2004,36.9,2004-03-11
Europe,The Netherlands,,Amsterdam,3,12,2004,38.3,2004-03-12
Europe,The Netherlands,,Amsterdam,3,13,2004,45.2,2004-03-13
Europe,The Netherlands,,Amsterdam,3,14,2004,48.1,2004-03-14
Europe,The Netherlands,,Amsterdam,3,15,2004,53.1,2004-03-15
Europe,The Netherlands,,Amsterdam,3,16,2004,54.3,2004-03-16
Europe,The Netherlands,,Amsterdam,3,17,2004,51,2004-03-17
Europe,The Netherlands,,Amsterdam,3,18,2004,49.3,2004-03-18
Europe,The Netherlands,,Amsterdam,3,19,2004,48.1,2004-03-19
Europe,The Netherlands,,Amsterdam,3,20,2004,50,2004-03-20
Europe,The Netherlands,,Amsterdam,3,21,2004,47,2004-03-21
Europe,The Netherlands,,Amsterdam,3,22,2004,43.3,2004-03-22
Europe,The Netherlands,,Amsterdam,3,23,2004,39.7,2004-03-23
Europe,The Netherlands,,Amsterdam,3,24,2004,39.2,2004-03-24
Europe,The Netherlands,,Amsterdam,3,25,2004,38.3,2004-03-25
Europe,The Netherlands,,Amsterdam,3,26,2004,37.7,2004-03-26
Europe,The Netherlands,,Amsterdam,3,27,2004,39.4,2004-03-27
Europe,The Netherlands,,Amsterdam,3,28,2004,44.8,2004-03-28
Europe,The Netherlands,,Amsterdam,3,29,2004,47.8,2004-03-29
Europe,The Netherlands,,Amsterdam,3,30,2004,50.6,2004-03-30
Europe,The Netherlands,,Amsterdam,3,31,2004,53.8,2004-03-31
Europe,The Netherlands,,Amsterdam,4,1,2004,57.6,2004-04-01
Europe,The Netherlands,,Amsterdam,4,2,2004,53.6,2004-04-02
Europe,The Netherlands,,Amsterdam,4,3,2004,52.7,2004-04-03
Europe,The Netherlands,,Amsterdam,4,4,2004,50.6,2004-04-04
Europe,The Netherlands,,Amsterdam,4,5,2004,47.2,2004-04-05
Europe,The Netherlands,,Amsterdam,4,6,2004,44.1,2004-04-06
Europe,The Netherlands,,Amsterdam,4,7,2004,43.8,2004-04-07
Europe,The Netherlands,,Amsterdam,4,8,2004,43.6,2004-04-08
Europe,The Netherlands,,Amsterdam,4,9,2004,42.4,2004-04-09
Europe,The Netherlands,,Amsterdam,4,10,2004,43.5,2004-04-10
Europe,The Netherlands,,Amsterdam,4,11,2004,43.6,2004-04-11
Europe,The Netherlands,,Amsterdam,4,12,2004,45,2004-04-12
Europe,The Netherlands,,Amsterdam,4,13,2004,48.1,2004-04-13
Europe,The Netherlands,,Amsterdam,4,14,2004,49,2004-04-14
Europe,The Netherlands,,Amsterdam,4,15,2004,52.9,2004-04-15
Europe,The Netherlands,,Amsterdam,4,16,2004,56.6,2004-04-16
Europe,The Netherlands,,Amsterdam,4,17,2004,56,2004-04-17
Europe,The Netherlands,,Amsterdam,4,18,2004,48.9,2004-04-18
Europe,The Netherlands,,Amsterdam,4,19,2004,44.2,2004-04-19
Europe,The Netherlands,,Amsterdam,4,20,2004,47.9,2004-04-20
Europe,The Netherlands,,Amsterdam,4,21,2004,55.4,2004-04-21
Europe,The Netherlands,,Amsterdam,4,22,2004,54.9,2004-04-22
Europe,The Netherlands,,Amsterdam,4,23,2004,51.7,2004-04-23
Europe,The Netherlands,,Amsterdam,4,24,2004,51.4,2004-04-24
Europe,The Netherlands,,Amsterdam,4,25,2004,54.8,2004-04-25
Europe,The Netherlands,,Amsterdam,4,26,2004,57.1,2004-04-26
Europe,The Netherlands,,Amsterdam,4,27,2004,61.1,2004-04-27
Europe,The Netherlands,,Amsterdam,4,28,2004,58.5,2004-04-28
Europe,The Netherlands,,Amsterdam,4,29,2004,56.5,2004-04-29
Europe,The Netherlands,,Amsterdam,4,30,2004,62.5,2004-04-30
Europe,The Netherlands,,Amsterdam,5,1,2004,58.4,2004-05-01
Europe,The Netherlands,,Amsterdam,5,2,2004,52.8,2004-05-02
Europe,The Netherlands,,Amsterdam,5,3,2004,55.3,2004-05-03
Europe,The Netherlands,,Amsterdam,5,4,2004,48.5,2004-05-04
Europe,The Netherlands,,Amsterdam,5,5,2004,50,2004-05-05
Europe,The Netherlands,,Amsterdam,5,6,2004,50,2004-05-06
Europe,The Netherlands,,Amsterdam,5,7,2004,49.3,2004-05-07
Europe,The Netherlands,,Amsterdam,5,8,2004,52.8,2004-05-08
Europe,The Netherlands,,Amsterdam,5,9,2004,53.6,2004-05-09
Europe,The Netherlands,,Amsterdam,5,10,2004,52.7,2004-05-10
Europe,The Netherlands,,Amsterdam,5,11,2004,50.5,2004-05-11
Europe,The Netherlands,,Amsterdam,5,12,2004,50.5,2004-05-12
Europe,The Netherlands,,Amsterdam,5,13,2004,51,2004-05-13
Europe,The Netherlands,,Amsterdam,5,14,2004,52.3,2004-05-14
Europe,The Netherlands,,Amsterdam,5,15,2004,57.6,2004-05-15
Europe,The Netherlands,,Amsterdam,5,16,2004,57.6,2004-05-16
Europe,The Netherlands,,Amsterdam,5,17,2004,59.4,2004-05-17
Europe,The Netherlands,,Amsterdam,5,18,2004,58.3,2004-05-18
Europe,The Netherlands,,Amsterdam,5,19,2004,59.3,2004-05-19
Europe,The Netherlands,,Amsterdam,5,20,2004,57.2,2004-05-20
Europe,The Netherlands,,Amsterdam,5,21,2004,51.7,2004-05-21
Europe,The Netherlands,,Amsterdam,5,22,2004,48.8,2004-05-22
Europe,The Netherlands,,Amsterdam,5,23,2004,51.2,2004-05-23
Europe,The Netherlands,,Amsterdam,5,24,2004,52.6,2004-05-24
Europe,The Netherlands,,Amsterdam,5,25,2004,52.9,2004-05-25
Europe,The Netherlands,,Amsterdam,5,26,2004,50.9,2004-05-26
Europe,The Netherlands,,Amsterdam,5,27,2004,50.1,2004-05-27
Europe,The Netherlands,,Amsterdam,5,28,2004,54.9,2004-05-28
Europe,The Netherlands,,Amsterdam,5,29,2004,62.4,2004-05-29
Europe,The Netherlands,,Amsterdam,5,30,2004,59.9,2004-05-30
Europe,The Netherlands,,Amsterdam,5,31,2004,57.3,2004-05-31
Europe,The Netherlands,,Amsterdam,6,1,2004,61.2,2004-06-01
Europe,The Netherlands,,Amsterdam,6,2,2004,57,2004-06-02
Europe,The Netherlands,,Amsterdam,6,3,2004,57.4,2004-06-03
Europe,The Netherlands,,Amsterdam,6,4,2004,57.6,2004-06-04
Europe,The Netherlands,,Amsterdam,6,5,2004,56,2004-06-05
Europe,The Netherlands,,Amsterdam,6,6,2004,58.6,2004-06-06
Europe,The Netherlands,,Amsterdam,6,7,2004,66.6,2004-06-07
Europe,The Netherlands,,Amsterdam,6,8,2004,72.3,2004-06-08
Europe,The Netherlands,,Amsterdam,6,9,2004,66.2,2004-06-09
Europe,The Netherlands,,Amsterdam,6,10,2004,64.5,2004-06-10
Europe,The Netherlands,,Amsterdam,6,11,2004,62.7,2004-06-11
Europe,The Netherlands,,Amsterdam,6,12,2004,58.5,2004-06-12
Europe,The Netherlands,,Amsterdam,6,13,2004,57.2,2004-06-13
Europe,The Netherlands,,Amsterdam,6,14,2004,62.5,2004-06-14
Europe,The Netherlands,,Amsterdam,6,15,2004,62.3,2004-06-15
Europe,The Netherlands,,Amsterdam,6,16,2004,60.2,2004-06-16
Europe,The Netherlands,,Amsterdam,6,17,2004,61.5,2004-06-17
Europe,The Netherlands,,Amsterdam,6,18,2004,59.2,2004-06-18
Europe,The Netherlands,,Amsterdam,6,19,2004,54.2,2004-06-19
Europe,The Netherlands,,Amsterdam,6,20,2004,54,2004-06-20
Europe,The Netherlands,,Amsterdam,6,21,2004,56.5,2004-06-21
Europe,The Netherlands,,Amsterdam,6,22,2004,59.9,2004-06-22
Europe,The Netherlands,,Amsterdam,6,23,2004,61.2,2004-06-23
Europe,The Netherlands,,Amsterdam,6,24,2004,58.5,2004-06-24
Europe,The Netherlands,,Amsterdam,6,25,2004,56.3,2004-06-25
Europe,The Netherlands,,Amsterdam,6,26,2004,60.6,2004-06-26
Europe,The Netherlands,,Amsterdam,6,27,2004,63.5,2004-06-27
Europe,The Netherlands,,Amsterdam,6,28,2004,61,2004-06-28
Europe,The Netherlands,,Amsterdam,6,29,2004,61,2004-06-29
Europe,The Netherlands,,Amsterdam,6,30,2004,64.7,2004-06-30
Europe,The Netherlands,,Amsterdam,7,1,2004,61.5,2004-07-01
Europe,The Netherlands,,Amsterdam,7,2,2004,58.3,2004-07-02
Europe,The Netherlands,,Amsterdam,7,3,2004,59.9,2004-07-03
Europe,The Netherlands,,Amsterdam,7,4,2004,60.8,2004-07-04
Europe,The Netherlands,,Amsterdam,7,5,2004,60.2,2004-07-05
Europe,The Netherlands,,Amsterdam,7,6,2004,60.3,2004-07-06
Europe,The Netherlands,,Amsterdam,7,7,2004,62.6,2004-07-07
Europe,The Netherlands,,Amsterdam,7,8,2004,62.4,2004-07-08
Europe,The Netherlands,,Amsterdam,7,9,2004,59.7,2004-07-09
Europe,The Netherlands,,Amsterdam,7,10,2004,59.8,2004-07-10
Europe,The Netherlands,,Amsterdam,7,11,2004,58.8,2004-07-11
Europe,The Netherlands,,Amsterdam,7,12,2004,57.4,2004-07-12
Europe,The Netherlands,,Amsterdam,7,13,2004,58.7,2004-07-13
Europe,The Netherlands,,Amsterdam,7,14,2004,61.6,2004-07-14
Europe,The Netherlands,,Amsterdam,7,15,2004,64.7,2004-07-15
Europe,The Netherlands,,Amsterdam,7,16,2004,63.4,2004-07-16
Europe,The Netherlands,,Amsterdam,7,17,2004,67.8,2004-07-17
Europe,The Netherlands,,Amsterdam,7,18,2004,65.3,2004-07-18
Europe,The Netherlands,,Amsterdam,7,19,2004,62.8,2004-07-19
Europe,The Netherlands,,Amsterdam,7,20,2004,62.8,2004-07-20
Europe,The Netherlands,,Amsterdam,7,21,2004,65.2,2004-07-21
Europe,The Netherlands,,Amsterdam,7,22,2004,68.1,2004-07-22
Europe,The Netherlands,,Amsterdam,7,23,2004,65.8,2004-07-23
Europe,The Netherlands,,Amsterdam,7,24,2004,62.9,2004-07-24
Europe,The Netherlands,,Amsterdam,7,25,2004,59.7,2004-07-25
Europe,The Netherlands,,Amsterdam,7,26,2004,62.4,2004-07-26
Europe,The Netherlands,,Amsterdam,7,27,2004,62.6,2004-07-27
Europe,The Netherlands,,Amsterdam,7,28,2004,65.3,2004-07-28
Europe,The Netherlands,,Amsterdam,7,29,2004,68.9,2004-07-29
Europe,The Netherlands,,Amsterdam,7,30,2004,69.9,2004-07-30
Europe,The Netherlands,,Amsterdam,7,31,2004,67.6,2004-07-31
Europe,The Netherlands,,Amsterdam,8,1,2004,65.9,2004-08-01
Europe,The Netherlands,,Amsterdam,8,2,2004,68.8,2004-08-02
Europe,The Netherlands,,Amsterdam,8,3,2004,71.6,2004-08-03
Europe,The Netherlands,,Amsterdam,8,4,2004,72.3,2004-08-04
Europe,The Netherlands,,Amsterdam,8,5,2004,72.4,2004-08-05
Europe,The Netherlands,,Amsterdam,8,6,2004,72,2004-08-06
Europe,The Netherlands,,Amsterdam,8,7,2004,70.1,2004-08-07
Europe,The Netherlands,,Amsterdam,8,8,2004,76.3,2004-08-08
Europe,The Netherlands,,Amsterdam,8,9,2004,79.9,2004-08-09
Europe,The Netherlands,,Amsterdam,8,10,2004,72.3,2004-08-10
Europe,The Netherlands,,Amsterdam,8,11,2004,69.6,2004-08-11
Europe,The Netherlands,,Amsterdam,8,12,2004,68,2004-08-12
Europe,The Netherlands,,Amsterdam,8,13,2004,64,2004-08-13
Europe,The Netherlands,,Amsterdam,8,14,2004,66.4,2004-08-14
Europe,The Netherlands,,Amsterdam,8,15,2004,68,2004-08-15
Europe,The Netherlands,,Amsterdam,8,16,2004,66.5,2004-08-16
Europe,The Netherlands,,Amsterdam,8,17,2004,68,2004-08-17
Europe,The Netherlands,,Amsterdam,8,18,2004,70.3,2004-08-18
Europe,The Netherlands,,Amsterdam,8,19,2004,66.7,2004-08-19
Europe,The Netherlands,,Amsterdam,8,20,2004,62,2004-08-20
Europe,The Netherlands,,Amsterdam,8,21,2004,59.1,2004-08-21
Europe,The Netherlands,,Amsterdam,8,22,2004,59.1,2004-08-22
Europe,The Netherlands,,Amsterdam,8,23,2004,60.3,2004-08-23
Europe,The Netherlands,,Amsterdam,8,24,2004,63.3,2004-08-24
Europe,The Netherlands,,Amsterdam,8,25,2004,61.7,2004-08-25
Europe,The Netherlands,,Amsterdam,8,26,2004,62,2004-08-26
Europe,The Netherlands,,Amsterdam,8,27,2004,61.9,2004-08-27
Europe,The Netherlands,,Amsterdam,8,28,2004,59.9,2004-08-28
Europe,The Netherlands,,Amsterdam,8,29,2004,60,2004-08-29
Europe,The Netherlands,,Amsterdam,8,30,2004,59.4,2004-08-30
Europe,The Netherlands,,Amsterdam,8,31,2004,59.1,2004-08-31
Europe,The Netherlands,,Amsterdam,9,1,2004,60.4,2004-09-01
Europe,The Netherlands,,Amsterdam,9,2,2004,62.7,2004-09-02
Europe,The Netherlands,,Amsterdam,9,3,2004,65.7,2004-09-03
Europe,The Netherlands,,Amsterdam,9,4,2004,67.1,2004-09-04
Europe,The Netherlands,,Amsterdam,9,5,2004,67.1,2004-09-05
Europe,The Netherlands,,Amsterdam,9,6,2004,67.6,2004-09-06
Europe,The Netherlands,,Amsterdam,9,7,2004,65.3,2004-09-07
Europe,The Netherlands,,Amsterdam,9,8,2004,63,2004-09-08
Europe,The Netherlands,,Amsterdam,9,9,2004,63.3,2004-09-09
Europe,The Netherlands,,Amsterdam,9,10,2004,65.2,2004-09-10
Europe,The Netherlands,,Amsterdam,9,11,2004,66.4,2004-09-11
Europe,The Netherlands,,Amsterdam,9,12,2004,61.8,2004-09-12
Europe,The Netherlands,,Amsterdam,9,13,2004,60.1,2004-09-13
Europe,The Netherlands,,Amsterdam,9,14,2004,58.2,2004-09-14
Europe,The Netherlands,,Amsterdam,9,15,2004,57,2004-09-15
Europe,The Netherlands,,Amsterdam,9,16,2004,55.3,2004-09-16
Europe,The Netherlands,,Amsterdam,9,17,2004,59.5,2004-09-17
Europe,The Netherlands,,Amsterdam,9,18,2004,61.9,2004-09-18
Europe,The Netherlands,,Amsterdam,9,19,2004,59.1,2004-09-19
Europe,The Netherlands,,Amsterdam,9,20,2004,58.9,2004-09-20
Europe,The Netherlands,,Amsterdam,9,21,2004,57.4,2004-09-21
Europe,The Netherlands,,Amsterdam,9,22,2004,54.7,2004-09-22
Europe,The Netherlands,,Amsterdam,9,23,2004,55.7,2004-09-23
Europe,The Netherlands,,Amsterdam,9,24,2004,54.2,2004-09-24
Europe,The Netherlands,,Amsterdam,9,25,2004,54.7,2004-09-25
Europe,The Netherlands,,Amsterdam,9,26,2004,57.6,2004-09-26
Europe,The Netherlands,,Amsterdam,9,27,2004,60.4,2004-09-27
Europe,The Netherlands,,Amsterdam,9,28,2004,60.8,2004-09-28
Europe,The Netherlands,,Amsterdam,9,29,2004,56.6,2004-09-29
Europe,The Netherlands,,Amsterdam,9,30,2004,53.5,2004-09-30
Europe,The Netherlands,,Amsterdam,10,1,2004,58.3,2004-10-01
Europe,The Netherlands,,Amsterdam,10,2,2004,57.4,2004-10-02
Europe,The Netherlands,,Amsterdam,10,3,2004,57.4,2004-10-03
Europe,The Netherlands,,Amsterdam,10,4,2004,58.9,2004-10-04
Europe,The Netherlands,,Amsterdam,10,5,2004,57.1,2004-10-05
Europe,The Netherlands,,Amsterdam,10,6,2004,55.6,2004-10-06
Europe,The Netherlands,,Amsterdam,10,7,2004,53,2004-10-07
Europe,The Netherlands,,Amsterdam,10,8,2004,51.5,2004-10-08
Europe,The Netherlands,,Amsterdam,10,9,2004,49.6,2004-10-09
Europe,The Netherlands,,Amsterdam,10,10,2004,49.1,2004-10-10
Europe,The Netherlands,,Amsterdam,10,11,2004,47.6,2004-10-11
Europe,The Netherlands,,Amsterdam,10,12,2004,47.6,2004-10-12
Europe,The Netherlands,,Amsterdam,10,13,2004,52,2004-10-13
Europe,The Netherlands,,Amsterdam,10,14,2004,54.5,2004-10-14
Europe,The Netherlands,,Amsterdam,10,15,2004,50.5,2004-10-15
