Region,Country,State,City,Month,Day,Year,AvgTemperature,,Date,,,,
North America,US,Alaska,Anchorage,12,1,1997,25.9,,1997-12-01,,,,
North America,US,Alaska,Anchorage,12,2,1997,26.6,,1997-12-02,,,,
North America,US,Alaska,Anchorage,12,3,1997,12.8,,1997-12-03,,,,
North America,US,Alaska,Anchorage,12,4,1997,9.3,,1997-12-04,,,,
North America,US,Alaska,Anchorage,12,5,1997,28.5,,1997-12-05,,,,
North America,US,Alaska,Anchorage,12,6,1997,30.6,,1997-12-06,,,,
North America,US,Alaska,Anchorage,12,7,1997,22.9,,1997-12-07,,,,
North America,US,Alaska,Anchorage,12,8,1997,25.5,,1997-12-08,,,,
North America,US,Alaska,Anchorage,12,9,1997,16.3,,1997-12-09,,,,
North America,US,Alaska,Anchorage,12,10,1997,21.6,,1997-12-10,,,,
North America,US,Alaska,Anchorage,12,11,1997,29.8,,1997-12-11,,,,
North America,US,Alaska,Anchorage,12,12,1997,30.4,,1997-12-12,,,,
North America,US,Alaska,Anchorage,12,13,1997,14.3,,1997-12-13,,,,
North America,US,Alaska,Anchorage,12,14,1997,10.9,,1997-12-14,,,,
North America,US,Alaska,Anchorage,12,15,1997,5.4,,1997-12-15,,,,
North America,US,Alaska,Anchorage,12,16,1997,3.1,,1997-12-16,,,,
North America,US,Alaska,Anchorage,12,17,1997,4.6,,1997-12-17,,,,
North America,US,Alaska,Anchorage,12,18,1997,11.3,,1997-12-18,,,,
North America,US,Alaska,Anchorage,12,19,1997,28.5,,1997-12-19,,,,
North America,US,Alaska,Anchorage,12,20,1997,19.5,,1997-12-20,,,,
North America,US,Alaska,Anchorage,12,21,1997,8.8,,1997-12-21,,,,
North America,US,Alaska,Anchorage,12,22,1997,14.4,,1997-12-22,,,,
North America,US,Alaska,Anchorage,12,23,1997,22.9,,1997-12-23,,,,
North America,US,Alaska,Anchorage,12,24,1997,28.2,,1997-12-24,,,,
North America,US,Alaska,Anchorage,12,25,1997,26.8,,1997-12-25,,,,
North America,US,Alaska,Anchorage,12,26,1997,26.7,,1997-12-26,,,,
North America,US,Alaska,Anchorage,12,27,1997,14.7,,1997-12-27,,,,
North America,US,Alaska,Anchorage,12,28,1997,21.7,,1997-12-28,,,,
North America,US,Alaska,Anchorage,12,29,1997,16.3,,1997-12-29,,,,
North America,US,Alaska,Anchorage,12,30,1997,5.7,,1997-12-30,,,,
North America,US,Alaska,Anchorage,12,31,1997,-3.8,,1997-12-31,,,,
North America,US,Alaska,Anchorage,1,1,1998,7.3,,1998-01-01,,,,
North America,US,Alaska,Anchorage,1,2,1998,6.9,,1998-01-02,,,,
North America,US,Alaska,Anchorage,1,3,1998,6,,1998-01-03,,,,
North America,US,Alaska,Anchorage,1,4,1998,0.8,,1998-01-04,,,,
North America,US,Alaska,Anchorage,1,5,1998,-2.5,,1998-01-05,,,,
North America,US,Alaska,Anchorage,1,6,1998,0.4,,1998-01-06,,,,
North America,US,Alaska,Anchorage,1,7,1998,10.1,,1998-01-07,,,,
North America,US,Alaska,Anchorage,1,8,1998,17.8,,1998-01-08,,,,
North America,US,Alaska,Anchorage,1,9,1998,20.6,,1998-01-09,,,,
North America,US,Alaska,Anchorage,1,10,1998,23.1,,1998-01-10,,,,
North America,US,Alaska,Anchorage,1,11,1998,21,,1998-01-11,,,,
North America,US,Alaska,Anchorage,1,12,1998,10.2,,1998-01-12,,,,
North America,US,Alaska,Anchorage,1,13,1998,9.4,,1998-01-13,,,,
North America,US,Alaska,Anchorage,1,14,1998,15.1,,1998-01-14,,,,
North America,US,Alaska,Anchorage,1,15,1998,18.3,,1998-01-15,,,,
North America,US,Alaska,Anchorage,1,16,1998,19.8,,1998-01-16,,,,
North America,US,Alaska,Anchorage,1,17,1998,21.8,,1998-01-17,,,,
North America,US,Alaska,Anchorage,1,18,1998,25,,1998-01-18,,,,
North America,US,Alaska,Anchorage,1,19,1998,16.2,,1998-01-19,,,,
North America,US,Alaska,Anchorage,1,20,1998,19.5,,1998-01-20,,,,
North America,US,Alaska,Anchorage,1,21,1998,19.8,,1998-01-21,,,,
North America,US,Alaska,Anchorage,1,22,1998,19.5,,1998-01-22,,,,
North America,US,Alaska,Anchorage,1,23,1998,22.1,,1998-01-23,,,,
North America,US,Alaska,Anchorage,1,24,1998,9.4,,1998-01-24,,,,
North America,US,Alaska,Anchorage,1,25,1998,11.6,,1998-01-25,,,,
North America,US,Alaska,Anchorage,1,26,1998,21.2,,1998-01-26,,,,
North America,US,Alaska,Anchorage,1,27,1998,23,,1998-01-27,,,,
North America,US,Alaska,Anchorage,1,28,1998,26.8,,1998-01-28,,,,
North America,US,Alaska,Anchorage,1,29,1998,24.7,,1998-01-29,,,,
North America,US,Alaska,Anchorage,1,30,1998,24.4,,1998-01-30,,,,
North America,US,Alaska,Anchorage,1,31,1998,28.7,,1998-01-31,,,,
North America,US,Alaska,Anchorage,2,1,1998,27.3,,1998-02-01,,,,
North America,US,Alaska,Anchorage,2,2,1998,28.3,,1998-02-02,,,,
North America,US,Alaska,Anchorage,2,3,1998,29.6,,1998-02-03,,,,
North America,US,Alaska,Anchorage,2,4,1998,28.8,,1998-02-04,,,,
North America,US,Alaska,Anchorage,2,5,1998,31.8,,1998-02-05,,,,
North America,US,Alaska,Anchorage,2,6,1998,25.3,,1998-02-06,,,,
North America,US,Alaska,Anchorage,2,7,1998,22.2,,1998-02-07,,,,
North America,US,Alaska,Anchorage,2,8,1998,19.8,,1998-02-08,,,,
North America,US,Alaska,Anchorage,2,9,1998,23,,1998-02-09,,,,
North America,US,Alaska,Anchorage,2,10,1998,25.2,,1998-02-10,,,,
North America,US,Alaska,Anchorage,2,11,1998,30.1,,1998-02-11,,,,
North America,US,Alaska,Anchorage,2,12,1998,30.5,,1998-02-12,,,,
North America,US,Alaska,Anchorage,2,13,1998,25.4,,1998-02-13,,,,
North America,US,Alaska,Anchorage,2,14,1998,15.1,,1998-02-14,,,,
North America,US,Alaska,Anchorage,2,15,1998,15.6,,1998-02-15,,,,
North America,US,Alaska,Anchorage,2,16,1998,23.2,,1998-02-16,,,,
North America,US,Alaska,Anchorage,2,17,1998,26.2,,1998-02-17,,,,
North America,US,Alaska,Anchorage,2,18,1998,29.8,,1998-02-18,,,,
North America,US,Alaska,Anchorage,2,19,1998,29.4,,1998-02-19,,,,
North America,US,Alaska,Anchorage,2,20,1998,27.7,,1998-02-20,,,,
North America,US,Alaska,Anchorage,2,21,1998,27.5,,1998-02-21,,,,
North America,US,Alaska,Anchorage,2,22,1998,27.9,,1998-02-22,,,,
North America,US,Alaska,Anchorage,2,23,1998,28.7,,1998-02-23,,,,
North America,US,Alaska,Anchorage,2,24,1998,33.5,,1998-02-24,,,,
North America,US,Alaska,Anchorage,2,25,1998,33.1,,1998-02-25,,,,
North America,US,Alaska,Anchorage,2,26,1998,30.1,,1998-02-26,,,,
North America,US,Alaska,Anchorage,2,27,1998,27.1,,1998-02-27,,,,
North America,US,Alaska,Anchorage,2,28,1998,21.7,,1998-02-28,,,,
North America,US,Alaska,Anchorage,3,1,1998,14.9,,1998-03-01,,,,
North America,US,Alaska,Anchorage,3,2,1998,14.2,,1998-03-02,,,,
North America,US,Alaska,Anchorage,3,3,1998,12.4,,1998-03-03,,,,
North America,US,Alaska,Anchorage,3,4,1998,17.1,,1998-03-04,,,,
North America,US,Alaska,Anchorage,3,5,1998,18.5,,1998-03-05,,,,
North America,US,Alaska,Anchorage,3,6,1998,19.9,,1998-03-06,,,,
North America,US,Alaska,Anchorage,3,7,1998,22.4,,1998-03-07,,,,
North America,US,Alaska,Anchorage,3,8,1998,24.9,,1998-03-08,,,,
North America,US,Alaska,Anchorage,3,9,1998,21.6,,1998-03-09,,,,
North America,US,Alaska,Anchorage,3,10,1998,26.7,,1998-03-10,,,,
North America,US,Alaska,Anchorage,3,11,1998,24.9,,1998-03-11,,,,
North America,US,Alaska,Anchorage,3,12,1998,31.2,,1998-03-12,,,,
North America,US,Alaska,Anchorage,3,13,1998,27.8,,1998-03-13,,,,
North America,US,Alaska,Anchorage,3,14,1998,35.1,,1998-03-14,,,,
North America,US,Alaska,Anchorage,3,15,1998,36.2,,1998-03-15,,,,
North America,US,Alaska,Anchorage,3,16,1998,39.4,,1998-03-16,,,,
North America,US,Alaska,Anchorage,3,17,1998,37,,1998-03-17,,,,
North America,US,Alaska,Anchorage,3,18,1998,40.1,,1998-03-18,,,,
North America,US,Alaska,Anchorage,3,19,1998,39.1,,1998-03-19,,,,
North America,US,Alaska,Anchorage,3,20,1998,39.2,,1998-03-20,,,,
North America,US,Alaska,Anchorage,3,21,1998,39.8,,1998-03-21,,,,
North America,US,Alaska,Anchorage,3,22,1998,34.9,,1998-03-22,,,,
North America,US,Alaska,Anchorage,3,23,1998,40.1,,1998-03-23,,,,
North America,US,Alaska,Anchorage,3,24,1998,35.3,,1998-03-24,,,,
North America,US,Alaska,Anchorage,3,25,1998,37.6,,1998-03-25,,,,
North America,US,Alaska,Anchorage,3,26,1998,34.2,,1998-03-26,,,,
North America,US,Alaska,Anchorage,3,27,1998,34.1,,1998-03-27,,,,
North America,US,Alaska,Anchorage,3,28,1998,32.7,,1998-03-28,,,,
North America,US,Alaska,Anchorage,3,29,1998,33.1,,1998-03-29,,,,
North America,US,Alaska,Anchorage,3,30,1998,33.9,,1998-03-30,,,,
North America,US,Alaska,Anchorage,3,31,1998,27.7,,1998-03-31,,,,
North America,US,Alaska,Anchorage,4,1,1998,31.4,,1998-04-01,,,,
North America,US,Alaska,Anchorage,4,2,1998,31.9,,1998-04-02,,,,
North America,US,Alaska,Anchorage,4,3,1998,35.8,,1998-04-03,,,,
North America,US,Alaska,Anchorage,4,4,1998,40.2,,1998-04-04,,,,
North America,US,Alaska,Anchorage,4,5,1998,36.3,,1998-04-05,,,,
North America,US,Alaska,Anchorage,4,6,1998,37.2,,1998-04-06,,,,
North America,US,Alaska,Anchorage,4,7,1998,38.8,,1998-04-07,,,,
North America,US,Alaska,Anchorage,4,8,1998,36,,1998-04-08,,,,
North America,US,Alaska,Anchorage,4,9,1998,39.1,,1998-04-09,,,,
North America,US,Alaska,Anchorage,4,10,1998,43.1,,1998-04-10,,,,
North America,US,Alaska,Anchorage,4,11,1998,37.2,,1998-04-11,,,,
North America,US,Alaska,Anchorage,4,12,1998,36.8,,1998-04-12,,,,
North America,US,Alaska,Anchorage,4,13,1998,38.6,,1998-04-13,,,,
North America,US,Alaska,Anchorage,4,14,1998,40.5,,1998-04-14,,,,
North America,US,Alaska,Anchorage,4,15,1998,40.3,,1998-04-15,,,,
North America,US,Alaska,Anchorage,4,16,1998,41.2,,1998-04-16,,,,
North America,US,Alaska,Anchorage,4,17,1998,43.2,,1998-04-17,,,,
North America,US,Alaska,Anchorage,4,18,1998,41.2,,1998-04-18,,,,
North America,US,Alaska,Anchorage,4,19,1998,41,,1998-04-19,,,,
North America,US,Alaska,Anchorage,4,20,1998,42.5,,1998-04-20,,,,
North America,US,Alaska,Anchorage,4,21,1998,43,,1998-04-21,,,,
North America,US,Alaska,Anchorage,4,22,1998,44.6,,1998-04-22,,,,
North America,US,Alaska,Anchorage,4,23,1998,40.5,,1998-04-23,,,,
North America,US,Alaska,Anchorage,4,24,1998,43.5,,1998-04-24,,,,
North America,US,Alaska,Anchorage,4,25,1998,47.4,,1998-04-25,,,,
North America,US,Alaska,Anchorage,4,26,1998,45.7,,1998-04-26,,,,
North America,US,Alaska,Anchorage,4,27,1998,49.8,,1998-04-27,,,,
North America,US,Alaska,Anchorage,4,28,1998,40.9,,1998-04-28,,,,
North America,US,Alaska,Anchorage,4,29,1998,34.7,,1998-04-29,,,,
North America,US,Alaska,Anchorage,4,30,1998,38.2,,1998-04-30,,,,
North America,US,Alaska,Anchorage,5,1,1998,41.9,,1998-05-01,,,,
North America,US,Alaska,Anchorage,5,2,1998,43.8,,1998-05-02,,,,
North America,US,Alaska,Anchorage,5,3,1998,45.7,,1998-05-03,,,,
North America,US,Alaska,Anchorage,5,4,1998,40.2,,1998-05-04,,,,
North America,US,Alaska,Anchorage,5,5,1998,43.6,,1998-05-05,,,,
North America,US,Alaska,Anchorage,5,6,1998,42,,1998-05-06,,,,
North America,US,Alaska,Anchorage,5,7,1998,43.7,,1998-05-07,,,,
North America,US,Alaska,Anchorage,5,8,1998,44.6,,1998-05-08,,,,
North America,US,Alaska,Anchorage,5,9,1998,42.7,,1998-05-09,,,,
North America,US,Alaska,Anchorage,5,10,1998,42.9,,1998-05-10,,,,
North America,US,Alaska,Anchorage,5,11,1998,42.5,,1998-05-11,,,,
North America,US,Alaska,Anchorage,5,12,1998,43.1,,1998-05-12,,,,
North America,US,Alaska,Anchorage,5,13,1998,44,,1998-05-13,,,,
North America,US,Alaska,Anchorage,5,14,1998,46.2,,1998-05-14,,,,
North America,US,Alaska,Anchorage,5,15,1998,48.9,,1998-05-15,,,,
North America,US,Alaska,Anchorage,5,16,1998,46.3,,1998-05-16,,,,
North America,US,Alaska,Anchorage,5,17,1998,45.3,,1998-05-17,,,,
North America,US,Alaska,Anchorage,5,18,1998,49,,1998-05-18,,,,
North America,US,Alaska,Anchorage,5,19,1998,46.4,,1998-05-19,,,,
North America,US,Alaska,Anchorage,5,20,1998,44.5,,1998-05-20,,,,
North America,US,Alaska,Anchorage,5,21,1998,45.4,,1998-05-21,,,,
North America,US,Alaska,Anchorage,5,22,1998,47.2,,1998-05-22,,,,
North America,US,Alaska,Anchorage,5,23,1998,47.1,,1998-05-23,,,,
North America,US,Alaska,Anchorage,5,24,1998,47.9,,1998-05-24,,,,
North America,US,Alaska,Anchorage,5,25,1998,51.1,,1998-05-25,,,,
North America,US,Alaska,Anchorage,5,26,1998,50.9,,1998-05-26,,,,
North America,US,Alaska,Anchorage,5,27,1998,54.4,,1998-05-27,,,,
North America,US,Alaska,Anchorage,5,28,1998,54.1,,1998-05-28,,,,
North America,US,Alaska,Anchorage,5,29,1998,57.1,,1998-05-29,,,,
North America,US,Alaska,Anchorage,5,30,1998,57.6,,1998-05-30,,,,
North America,US,Alaska,Anchorage,5,31,1998,50.9,,1998-05-31,,,,
North America,US,Alaska,Anchorage,6,1,1998,49.8,,1998-06-01,,,,
North America,US,Alaska,Anchorage,6,2,1998,48.4,,1998-06-02,,,,
North America,US,Alaska,Anchorage,6,3,1998,52.7,,1998-06-03,,,,
North America,US,Alaska,Anchorage,6,4,1998,50.7,,1998-06-04,,,,
North America,US,Alaska,Anchorage,6,5,1998,51.2,,1998-06-05,,,,
North America,US,Alaska,Anchorage,6,6,1998,52.8,,1998-06-06,,,,
North America,US,Alaska,Anchorage,6,7,1998,53.4,,1998-06-07,,,,
North America,US,Alaska,Anchorage,6,8,1998,55,,1998-06-08,,,,
North America,US,Alaska,Anchorage,6,9,1998,51.4,,1998-06-09,,,,
North America,US,Alaska,Anchorage,6,10,1998,48.5,,1998-06-10,,,,
North America,US,Alaska,Anchorage,6,11,1998,50.4,,1998-06-11,,,,
North America,US,Alaska,Anchorage,6,12,1998,47.4,,1998-06-12,,,,
North America,US,Alaska,Anchorage,6,13,1998,48.3,,1998-06-13,,,,
North America,US,Alaska,Anchorage,6,14,1998,51.6,,1998-06-14,,,,
North America,US,Alaska,Anchorage,6,15,1998,56.7,,1998-06-15,,,,
North America,US,Alaska,Anchorage,6,16,1998,60.9,,1998-06-16,,,,
North America,US,Alaska,Anchorage,6,17,1998,56.8,,1998-06-17,,,,
North America,US,Alaska,Anchorage,6,18,1998,58.6,,1998-06-18,,,,
North America,US,Alaska,Anchorage,6,19,1998,58.6,,1998-06-19,,,,
North America,US,Alaska,Anchorage,6,20,1998,51.3,,1998-06-20,,,,
North America,US,Alaska,Anchorage,6,21,1998,48.7,,1998-06-21,,,,
North America,US,Alaska,Anchorage,6,22,1998,52.7,,1998-06-22,,,,
North America,US,Alaska,Anchorage,6,23,1998,56.3,,1998-06-23,,,,
North America,US,Alaska,Anchorage,6,24,1998,58.7,,1998-06-24,,,,
North America,US,Alaska,Anchorage,6,25,1998,59.1,,1998-06-25,,,,
North America,US,Alaska,Anchorage,6,26,1998,57.7,,1998-06-26,,,,
North America,US,Alaska,Anchorage,6,27,1998,61.6,,1998-06-27,,,,
North America,US,Alaska,Anchorage,6,28,1998,60.3,,1998-06-28,,,,
North America,US,Alaska,Anchorage,6,29,1998,61.3,,1998-06-29,,,,
North America,US,Alaska,Anchorage,6,30,1998,61.6,,1998-06-30,,,,
North America,US,Alaska,Anchorage,7,1,1998,58.5,,1998-07-01,,,,
North America,US,Alaska,Anchorage,7,2,1998,54.7,,1998-07-02,,,,
North America,US,Alaska,Anchorage,7,3,1998,57.7,,1998-07-03,,,,
North America,US,Alaska,Anchorage,7,4,1998,60.7,,1998-07-04,,,,
North America,US,Alaska,Anchorage,7,5,1998,57.7,,1998-07-05,,,,
North America,US,Alaska,Anchorage,7,6,1998,56.5,,1998-07-06,,,,
North America,US,Alaska,Anchorage,7,7,1998,56.6,,1998-07-07,,,,
North America,US,Alaska,Anchorage,7,8,1998,52.4,,1998-07-08,,,,
North America,US,Alaska,Anchorage,7,9,1998,53.6,,1998-07-09,,,,
North America,US,Alaska,Anchorage,7,10,1998,54.1,,1998-07-10,,,,
North America,US,Alaska,Anchorage,7,11,1998,56.5,,1998-07-11,,,,
North America,US,Alaska,Anchorage,7,12,1998,55.6,,1998-07-12,,,,
North America,US,Alaska,Anchorage,7,13,1998,53.7,,1998-07-13,,,,
North America,US,Alaska,Anchorage,7,14,1998,58.3,,1998-07-14,,,,
North America,US,Alaska,Anchorage,7,15,1998,58.6,,1998-07-15,,,,
North America,US,Alaska,Anchorage,7,16,1998,57.1,,1998-07-16,,,,
North America,US,Alaska,Anchorage,7,17,1998,57.2,,1998-07-17,,,,
North America,US,Alaska,Anchorage,7,18,1998,57.3,,1998-07-18,,,,
North America,US,Alaska,Anchorage,7,19,1998,59.1,,1998-07-19,,,,
North America,US,Alaska,Anchorage,7,20,1998,60.4,,1998-07-20,,,,
North America,US,Alaska,Anchorage,7,21,1998,58.7,,1998-07-21,,,,
North America,US,Alaska,Anchorage,7,22,1998,58.1,,1998-07-22,,,,
North America,US,Alaska,Anchorage,7,23,1998,57.8,,1998-07-23,,,,
North America,US,Alaska,Anchorage,7,24,1998,58.5,,1998-07-24,,,,
North America,US,Alaska,Anchorage,7,25,1998,59.2,,1998-07-25,,,,
North America,US,Alaska,Anchorage,7,26,1998,54.4,,1998-07-26,,,,
North America,US,Alaska,Anchorage,7,27,1998,55.1,,1998-07-27,,,,
North America,US,Alaska,Anchorage,7,28,1998,54.6,,1998-07-28,,,,
North America,US,Alaska,Anchorage,7,29,1998,57.6,,1998-07-29,,,,
North America,US,Alaska,Anchorage,7,30,1998,57.3,,1998-07-30,,,,
North America,US,Alaska,Anchorage,7,31,1998,62.5,,1998-07-31,,,,
North America,US,Alaska,Anchorage,8,1,1998,64.5,,1998-08-01,,,,
North America,US,Alaska,Anchorage,8,2,1998,62.2,,1998-08-02,,,,
North America,US,Alaska,Anchorage,8,3,1998,58,,1998-08-03,,,,
North America,US,Alaska,Anchorage,8,4,1998,56.3,,1998-08-04,,,,
North America,US,Alaska,Anchorage,8,5,1998,55.7,,1998-08-05,,,,
North America,US,Alaska,Anchorage,8,6,1998,52.9,,1998-08-06,,,,
North America,US,Alaska,Anchorage,8,7,1998,50.7,,1998-08-07,,,,
North America,US,Alaska,Anchorage,8,8,1998,53.5,,1998-08-08,,,,
North America,US,Alaska,Anchorage,8,9,1998,55,,1998-08-09,,,,
North America,US,Alaska,Anchorage,8,10,1998,55.5,,1998-08-10,,,,
North America,US,Alaska,Anchorage,8,11,1998,55.6,,1998-08-11,,,,
North America,US,Alaska,Anchorage,8,12,1998,53.9,,1998-08-12,,,,
North America,US,Alaska,Anchorage,8,13,1998,58.2,,1998-08-13,,,,
North America,US,Alaska,Anchorage,8,14,1998,55.4,,1998-08-14,,,,
North America,US,Alaska,Anchorage,8,15,1998,55.6,,1998-08-15,,,,
North America,US,Alaska,Anchorage,8,16,1998,57.2,,1998-08-16,,,,
North America,US,Alaska,Anchorage,8,17,1998,55.9,,1998-08-17,,,,
North America,US,Alaska,Anchorage,8,18,1998,53.2,,1998-08-18,,,,
North America,US,Alaska,Anchorage,8,19,1998,51.4,,1998-08-19,,,,
North America,US,Alaska,Anchorage,8,20,1998,54.2,,1998-08-20,,,,
North America,US,Alaska,Anchorage,8,21,1998,53.1,,1998-08-21,,,,
North America,US,Alaska,Anchorage,8,22,1998,53.6,,1998-08-22,,,,
North America,US,Alaska,Anchorage,8,23,1998,54,,1998-08-23,,,,
North America,US,Alaska,Anchorage,8,24,1998,50.4,,1998-08-24,,,,
North America,US,Alaska,Anchorage,8,25,1998,51.3,,1998-08-25,,,,
North America,US,Alaska,Anchorage,8,26,1998,49.5,,1998-08-26,,,,
North America,US,Alaska,Anchorage,8,27,1998,46.6,,1998-08-27,,,,
North America,US,Alaska,Anchorage,8,28,1998,40.9,,1998-08-28,,,,
North America,US,Alaska,Anchorage,8,29,1998,50.9,,1998-08-29,,,,
North America,US,Alaska,Anchorage,8,30,1998,52,,1998-08-30,,,,
North America,US,Alaska,Anchorage,8,31,1998,50.9,,1998-08-31,,,,
North America,US,Alaska,Anchorage,9,1,1998,52.3,,1998-09-01,,,,
North America,US,Alaska,Anchorage,9,2,1998,48.1,,1998-09-02,,,,
North America,US,Alaska,Anchorage,9,3,1998,50.4,,1998-09-03,,,,
North America,US,Alaska,Anchorage,9,4,1998,51.1,,1998-09-04,,,,
North America,US,Alaska,Anchorage,9,5,1998,48.2,,1998-09-05,,,,
North America,US,Alaska,Anchorage,9,6,1998,47.8,,1998-09-06,,,,
North America,US,Alaska,Anchorage,9,7,1998,49.7,,1998-09-07,,,,
North America,US,Alaska,Anchorage,9,8,1998,47.9,,1998-09-08,,,,
North America,US,Alaska,Anchorage,9,9,1998,51.6,,1998-09-09,,,,
North America,US,Alaska,Anchorage,9,10,1998,48.2,,1998-09-10,,,,
North America,US,Alaska,Anchorage,9,11,1998,51.7,,1998-09-11,,,,
North America,US,Alaska,Anchorage,9,12,1998,52.4,,1998-09-12,,,,
North America,US,Alaska,Anchorage,9,13,1998,51.6,,1998-09-13,,,,
North America,US,Alaska,Anchorage,9,14,1998,50.6,,1998-09-14,,,,
North America,US,Alaska,Anchorage,9,15,1998,47,,1998-09-15,,,,
North America,US,Alaska,Anchorage,9,16,1998,50.3,,1998-09-16,,,,
North America,US,Alaska,Anchorage,9,17,1998,53.5,,1998-09-17,,,,
North America,US,Alaska,Anchorage,9,18,1998,52.5,,1998-09-18,,,,
North America,US,Alaska,Anchorage,9,19,1998,51.8,,1998-09-19,,,,
North America,US,Alaska,Anchorage,9,20,1998,50.9,,1998-09-20,,,,
North America,US,Alaska,Anchorage,9,21,1998,50.9,,1998-09-21,,,,
North America,US,Alaska,Anchorage,9,22,1998,47.2,,1998-09-22,,,,
North America,US,Alaska,Anchorage,9,23,1998,51.1,,1998-09-23,,,,
North America,US,Alaska,Anchorage,9,24,1998,48.1,,1998-09-24,,,,
North America,US,Alaska,Anchorage,9,25,1998,48.3,,1998-09-25,,,,
North America,US,Alaska,Anchorage,9,26,1998,47.9,,1998-09-26,,,,
North America,US,Alaska,Anchorage,9,27,1998,47,,1998-09-27,,,,
North America,US,Alaska,Anchorage,9,28,1998,41.2,,1998-09-28,,,,
North America,US,Alaska,Anchorage,9,29,1998,38.5,,1998-09-29,,,,
North America,US,Alaska,Anchorage,9,30,1998,45.4,,1998-09-30,,,,
North America,US,Alaska,Anchorage,10,1,1998,43.4,,1998-10-01,,,,
North America,US,Alaska,Anchorage,10,2,1998,38.1,,1998-10-02,,,,
North America,US,Alaska,Anchorage,10,3,1998,35.2,,1998-10-03,,,,
North America,US,Alaska,Anchorage,10,4,1998,39.1,,1998-10-04,,,,
North America,US,Alaska,Anchorage,10,5,1998,44,,1998-10-05,,,,
North America,US,Alaska,Anchorage,10,6,1998,42.7,,1998-10-06,,,,
North America,US,Alaska,Anchorage,10,7,1998,34.8,,1998-10-07,,,,
North America,US,Alaska,Anchorage,10,8,1998,36,,1998-10-08,,,,
North America,US,Alaska,Anchorage,10,9,1998,32.6,,1998-10-09,,,,
North America,US,Alaska,Anchorage,10,10,1998,33.1,,1998-10-10,,,,
North America,US,Alaska,Anchorage,10,11,1998,36.3,,1998-10-11,,,,
North America,US,Alaska,Anchorage,10,12,1998,36.3,,1998-10-12,,,,
North America,US,Alaska,Anchorage,10,13,1998,34.8,,1998-10-13,,,,
North America,US,Alaska,Anchorage,10,14,1998,38,,1998-10-14,,,,
North America,US,Alaska,Anchorage,10,15,1998,35.2,,1998-10-15,,,,
North America,US,Alaska,Anchorage,10,16,1998,40,,1998-10-16,,,,
North America,US,Alaska,Anchorage,10,17,1998,36.3,,1998-10-17,,,,
North America,US,Alaska,Anchorage,10,18,1998,35.2,,1998-10-18,,,,
North America,US,Alaska,Anchorage,10,19,1998,35.9,,1998-10-19,,,,
North America,US,Alaska,Anchorage,10,20,1998,42.1,,1998-10-20,,,,
North America,US,Alaska,Anchorage,10,21,1998,40.2,,1998-10-21,,,,
North America,US,Alaska,Anchorage,10,22,1998,33.3,,1998-10-22,,,,
North America,US,Alaska,Anchorage,10,23,1998,37.1,,1998-10-23,,,,
North America,US,Alaska,Anchorage,10,24,1998,41,,1998-10-24,,,,
North America,US,Alaska,Anchorage,10,25,1998,36.6,,1998-10-25,,,,
North America,US,Alaska,Anchorage,10,26,1998,32.4,,1998-10-26,,,,
North America,US,Alaska,Anchorage,10,27,1998,30.3,,1998-10-27,,,,
North America,US,Alaska,Anchorage,10,28,1998,24.7,,1998-10-28,,,,
North America,US,Alaska,Anchorage,10,29,1998,27.2,,1998-10-29,,,,
North America,US,Alaska,Anchorage,10,30,1998,31,,1998-10-30,,,,
North America,US,Alaska,Anchorage,10,31,1998,33.3,,1998-10-31,,,,
North America,US,Alaska,Anchorage,11,1,1998,32.9,,1998-11-01,,,,
North America,US,Alaska,Anchorage,11,2,1998,38.9,,1998-11-02,,,,
